id;date_text;event_ref;context
d33;1889 год;;"На 100 душъ населенія приходится умершихъ въ городахъ 5,1 и округахъ 3,5 . 3, Браковъ а) въ городахъ – – – – – – – 308 б) – округахъ – – – – – – – 3040 Итого въ губерніи – 3348 На 100 душъ населенія приходится браковъ въ городахъ 0,8 в округахъ 0,7 . III. Подати и повинности. (Приложеніемъ въ сей статьѣ служатъ двѣ вѣдомости № 4). а) Окладные сборы. Къ 1889 году оставалось по губерніи въ недоимкѣ 459328 руб. 62 ½ коп.; причиталось на отчетный годъ оклада 450527 руб. 29 ½ коп., въ теченіе отчетнаго года вновь причислено: недоимки 11492 руб. 60 ¼ коп. и оклада 23308 руб. 41 коп., изъ того числа исключено: недоимки 17374 руб. 37 ¼ коп. и оклада 11530 руб. 76 ½ коп., поступило недоимки 53735 руб. 55 коп. и оклада 359476 руб. 18 ¼ коп., затѣмъ къ 1 Января 1890 г. осталось недоимки 399711 руб. 29 ¾ коп. и оклада 102828 руб. 75 ¾ коп. всего 502540 руб. 5 ½ коп. б) Губернскіе земскіе сборы. Къ 1889 году оставалось въ недоимкѣ 143789 руб. 11 коп., причиталось на отчетный годъ оклада 177882 руб. 31 коп., въ теченіе отчетнаго года вновь причислено: недоимки 890 руб. 69 ½ коп. и оклада 1938 руб. 68 коп., изъ того числа исключено: недоимки 5320 руб. 63 ½ коп. и оклада 9835 руб. 20 ¼ коп., поступило недоимки 21585 руб. 60 коп. и оклада 129883 руб. 78 ½ коп., затѣмъ къ 1-му Января 1890 года осталось недоимки 117773 руб. 57 ¼ коп. и оклада 40102 руб. ¼ коп., итого 157875 руб. 57 ½ коп. в) Частные земскіе сборы. Къ 1889 году оставалось въ недоимкѣ 31323 руб. 10 коп., причиталось на отчетный годъ оклада 1085 руб. 20 коп., въ теченіе отчетнаго года вновь причислено: недоимки 921 руб. 4 ½ коп. и оклада 11 руб. 4 ½ коп., изъ того числа исключено недоимки 2276 руб. 23 ½ коп. и оклада 105 руб. 75 ½ коп., поступило недоимки 814 руб. 81 коп. и оклада 678 руб. 4 9 ½ коп.; затѣмъ къ 1 Января 1890 г. осталось: въ недоимкѣ 29153 руб. 10 коп. и оклада 311 руб. 99 ¼ коп., всего 29465 руб. 9 ¼ коп. Всего по счетамъ Енисейской Казенной Палаты слѣдовало поступить по губерніи податей и сборовъ 1302498 руб. 11 ¾ коп., въ то число дѣйствительно поступило 566174 руб. 43 ¼ коп. , исключено 46442 р. 96 коп. и осталось къ 1 Января 1890 г. 689880 руб. 72 ½ коп., болѣе предыдущаго года на 55430 руб. 89 коп. Изъ означенной недоимки считается большею частію на крестьянахъ, причисленныхъ изъ ссыльныхъ, и инородцахъ 358970 руб. 81 ½ коп., купцахъ и мѣщанахъ 34831 руб. 47 ¾ коп., поселенцахъ 278959 руб. 92 ¾ и налога съ недвижимыхъ имуществъ 17118 руб. 50 ½ коп. г) Отправленіе денежныхъ повинностей: Въ Енисейской губерніи было отне сено обывателями денежныхъ повинностей: губернскихъ: а) на устройство и содержаніе мостовъ, гатей, перевозовъ черезъ рѣки и ремонтъ верстовыхъ столбовъ 11121 руб. 28 коп.; б) на содержаніе подводъ при окружныхъ полицейскихъ управленіяхъ и по селеніямъ, на-"
d34;1 Января 1890 г.;;"На 100 душъ населенія приходится умершихъ въ городахъ 5,1 и округахъ 3,5 . 3, Браковъ а) въ городахъ – – – – – – – 308 б) – округахъ – – – – – – – 3040 Итого въ губерніи – 3348 На 100 душъ населенія приходится браковъ въ городахъ 0,8 в округахъ 0,7 . III. Подати и повинности. (Приложеніемъ въ сей статьѣ служатъ двѣ вѣдомости № 4). а) Окладные сборы. Къ 1889 году оставалось по губерніи въ недоимкѣ 459328 руб. 62 ½ коп.; причиталось на отчетный годъ оклада 450527 руб. 29 ½ коп., въ теченіе отчетнаго года вновь причислено: недоимки 11492 руб. 60 ¼ коп. и оклада 23308 руб. 41 коп., изъ того числа исключено: недоимки 17374 руб. 37 ¼ коп. и оклада 11530 руб. 76 ½ коп., поступило недоимки 53735 руб. 55 коп. и оклада 359476 руб. 18 ¼ коп., затѣмъ къ 1 Января 1890 г. осталось недоимки 399711 руб. 29 ¾ коп. и оклада 102828 руб. 75 ¾ коп. всего 502540 руб. 5 ½ коп. б) Губернскіе земскіе сборы. Къ 1889 году оставалось въ недоимкѣ 143789 руб. 11 коп., причиталось на отчетный годъ оклада 177882 руб. 31 коп., въ теченіе отчетнаго года вновь причислено: недоимки 890 руб. 69 ½ коп. и оклада 1938 руб. 68 коп., изъ того числа исключено: недоимки 5320 руб. 63 ½ коп. и оклада 9835 руб. 20 ¼ коп., поступило недоимки 21585 руб. 60 коп. и оклада 129883 руб. 78 ½ коп., затѣмъ къ 1-му Января 1890 года осталось недоимки 117773 руб. 57 ¼ коп. и оклада 40102 руб. ¼ коп., итого 157875 руб. 57 ½ коп. в) Частные земскіе сборы. Къ 1889 году оставалось въ недоимкѣ 31323 руб. 10 коп., причиталось на отчетный годъ оклада 1085 руб. 20 коп., въ теченіе отчетнаго года вновь причислено: недоимки 921 руб. 4 ½ коп. и оклада 11 руб. 4 ½ коп., изъ того числа исключено недоимки 2276 руб. 23 ½ коп. и оклада 105 руб. 75 ½ коп., поступило недоимки 814 руб. 81 коп. и оклада 678 руб. 4 9 ½ коп.; затѣмъ къ 1 Января 1890 г. осталось: въ недоимкѣ 29153 руб. 10 коп. и оклада 311 руб. 99 ¼ коп., всего 29465 руб. 9 ¼ коп. Всего по счетамъ Енисейской Казенной Палаты слѣдовало поступить по губерніи податей и сборовъ 1302498 руб. 11 ¾ коп., въ то число дѣйствительно поступило 566174 руб. 43 ¼ коп. , исключено 46442 р. 96 коп. и осталось къ 1 Января 1890 г. 689880 руб. 72 ½ коп., болѣе предыдущаго года на 55430 руб. 89 коп. Изъ означенной недоимки считается большею частію на крестьянахъ, причисленныхъ изъ ссыльныхъ, и инородцахъ 358970 руб. 81 ½ коп., купцахъ и мѣщанахъ 34831 руб. 47 ¾ коп., поселенцахъ 278959 руб. 92 ¾ и налога съ недвижимыхъ имуществъ 17118 руб. 50 ½ коп. г) Отправленіе денежныхъ повинностей: Въ Енисейской губерніи было отне сено обывателями денежныхъ повинностей: губернскихъ: а) на устройство и содержаніе мостовъ, гатей, перевозовъ черезъ рѣки и ремонтъ верстовыхъ столбовъ 11121 руб. 28 коп.; б) на содержаніе подводъ при окружныхъ полицейскихъ управленіяхъ и по селеніямъ, на-"
d35;1 Января 1890 г.;;"На 100 душъ населенія приходится умершихъ въ городахъ 5,1 и округахъ 3,5 . 3, Браковъ а) въ городахъ – – – – – – – 308 б) – округахъ – – – – – – – 3040 Итого въ губерніи – 3348 На 100 душъ населенія приходится браковъ въ городахъ 0,8 в округахъ 0,7 . III. Подати и повинности. (Приложеніемъ въ сей статьѣ служатъ двѣ вѣдомости № 4). а) Окладные сборы. Къ 1889 году оставалось по губерніи въ недоимкѣ 459328 руб. 62 ½ коп.; причиталось на отчетный годъ оклада 450527 руб. 29 ½ коп., въ теченіе отчетнаго года вновь причислено: недоимки 11492 руб. 60 ¼ коп. и оклада 23308 руб. 41 коп., изъ того числа исключено: недоимки 17374 руб. 37 ¼ коп. и оклада 11530 руб. 76 ½ коп., поступило недоимки 53735 руб. 55 коп. и оклада 359476 руб. 18 ¼ коп., затѣмъ къ 1 Января 1890 г. осталось недоимки 399711 руб. 29 ¾ коп. и оклада 102828 руб. 75 ¾ коп. всего 502540 руб. 5 ½ коп. б) Губернскіе земскіе сборы. Къ 1889 году оставалось въ недоимкѣ 143789 руб. 11 коп., причиталось на отчетный годъ оклада 177882 руб. 31 коп., въ теченіе отчетнаго года вновь причислено: недоимки 890 руб. 69 ½ коп. и оклада 1938 руб. 68 коп., изъ того числа исключено: недоимки 5320 руб. 63 ½ коп. и оклада 9835 руб. 20 ¼ коп., поступило недоимки 21585 руб. 60 коп. и оклада 129883 руб. 78 ½ коп., затѣмъ къ 1-му Января 1890 года осталось недоимки 117773 руб. 57 ¼ коп. и оклада 40102 руб. ¼ коп., итого 157875 руб. 57 ½ коп. в) Частные земскіе сборы. Къ 1889 году оставалось въ недоимкѣ 31323 руб. 10 коп., причиталось на отчетный годъ оклада 1085 руб. 20 коп., въ теченіе отчетнаго года вновь причислено: недоимки 921 руб. 4 ½ коп. и оклада 11 руб. 4 ½ коп., изъ того числа исключено недоимки 2276 руб. 23 ½ коп. и оклада 105 руб. 75 ½ коп., поступило недоимки 814 руб. 81 коп. и оклада 678 руб. 4 9 ½ коп.; затѣмъ къ 1 Января 1890 г. осталось: въ недоимкѣ 29153 руб. 10 коп. и оклада 311 руб. 99 ¼ коп., всего 29465 руб. 9 ¼ коп. Всего по счетамъ Енисейской Казенной Палаты слѣдовало поступить по губерніи податей и сборовъ 1302498 руб. 11 ¾ коп., въ то число дѣйствительно поступило 566174 руб. 43 ¼ коп. , исключено 46442 р. 96 коп. и осталось къ 1 Января 1890 г. 689880 руб. 72 ½ коп., болѣе предыдущаго года на 55430 руб. 89 коп. Изъ означенной недоимки считается большею частію на крестьянахъ, причисленныхъ изъ ссыльныхъ, и инородцахъ 358970 руб. 81 ½ коп., купцахъ и мѣщанахъ 34831 руб. 47 ¾ коп., поселенцахъ 278959 руб. 92 ¾ и налога съ недвижимыхъ имуществъ 17118 руб. 50 ½ коп. г) Отправленіе денежныхъ повинностей: Въ Енисейской губерніи было отне сено обывателями денежныхъ повинностей: губернскихъ: а) на устройство и содержаніе мостовъ, гатей, перевозовъ черезъ рѣки и ремонтъ верстовыхъ столбовъ 11121 руб. 28 коп.; б) на содержаніе подводъ при окружныхъ полицейскихъ управленіяхъ и по селеніямъ, на-"
d36;1889 год;;"емъ домовъ для постояннаго помѣщенія земскихъ засѣдателей и судебныхъ слѣдователей окружныхъ судовъ и квартирныя окружнымъ исправникамъ и ихъ помощникамъ 40102 руб. 20 коп.; в) на содержаніе при Казенной Палатѣ чиновниковъ для производства дѣлъ по земскимъ повинностямъ, на усиленіе средствъ казначействъ губерніи, на содержаніе при губернскомъ управленіи стола по земской повинности, на расходы по веденію дѣлопроизводства въ распорядительныхъ комитетахъ и на содержаніе Статистич ескаго Комитета 6691 руб. 50 коп.; г) на содержаніе сельско -врачебной части 13800 руб.; д) на снабженіе сельскихъ врачей походными аптечками, на распространеніе оспопрививанія и содержаніе учениковъ оспопрививанія 2025 руб.; е) содержаніе окружныхъ п о воинской повинности присутствій 3921 руб. 2 коп.; ж) на содержаніе и постройку новыхъ тюремно -ночлежныхъ помѣщеній и караульныхъ домовъ и ремонтъ ночлежныхъ помѣщеній 10550 руб. 90 коп.; з) на уплату страховыхъ денегъ при пересылкѣ черезъ почту суммъ губернскаго земскаго сбора и на удовлетвореніе непредвидимыхъ расходовъ 6988 руб. 9 коп.; и) на содержаніе благотворительныхъ заведеній Приказа Общественнаго Призрѣнія 49942 руб. 85 ¼ коп.; і) содержаніе губернскаго и окружныхъ по крестьянскимъ дѣламъ при сутствій 4000 руб.; к) въ пособіе государственному казначейству на содержаніе общаго и окружныхъ управленій 11505 руб. 50 коп.; л) на усиленіе средствъ Государственнаго Контроля 618 руб. 50 коп.; м) на пособіе церковно-приходскимъ школамъ 5000 руб.; н) на расходы по мѣропріятію противъ чумы на рогатомъ скотѣ 1838 руб. 3 коп. Итого губернскихъ 154304 руб. 65 коп.; 2] частныхъ: въ пособіе губернскому казначейству и на содержаніе Архіерейскихъ домовъ и монастырей 3150 руб. и 5% запасной суммы 157 руб. и 3] внутреннихъ: а) на содержаніе волостныхъ правленій, инородныхъ управъ, писарей волостныхъ и сельскихъ и при экономическихъ магазинахъ, сельскихъ богадѣленъ, лечебницъ, сборныхъ избъ и пожарной части 141542 руб. 10 ¼ коп.; б) на содержаніе учебныхъ заведеній, учительской семинаріи, повивальной школы и проч. 17864 руб. 75 ½ коп. и в) на содержаніе и ремонтъ общественныхъ и церковныхъ зданій и проч. 15547 руб. 54 ¼ коп., итого внутреннихъ 174954 руб. 40 коп. д) Городскіе доходы и расходы. Названiе городовъ Въ 1889 году въ приходѣ. Въ 1889 году въ расходѣ. Остатокъ ""+"" или передержка – противъ годоваго дохода. р. к. р. к. р. к. Въ г. Красноярскѣ – – – – 60859 9 63109 91 -2250 82 – Енисейскѣ – – – – 40114 57½ 30227 10½ +9887 47 – Канскѣ – – – – 18110 2 20907 70 –2797 68 – Ачинскѣ – – – – 24471 36¼ 20737 28½ +3734 7¾ – Минусинскѣ – – – – 24571 70¾ 28263 63½ –3691 92¾ – Туруханскѣ – – – – 242 – 242 – – – И Т О Г О – 168368 75½ 163487 63½ +4881 12"
d37;1889 год;;"емъ домовъ для постояннаго помѣщенія земскихъ засѣдателей и судебныхъ слѣдователей окружныхъ судовъ и квартирныя окружнымъ исправникамъ и ихъ помощникамъ 40102 руб. 20 коп.; в) на содержаніе при Казенной Палатѣ чиновниковъ для производства дѣлъ по земскимъ повинностямъ, на усиленіе средствъ казначействъ губерніи, на содержаніе при губернскомъ управленіи стола по земской повинности, на расходы по веденію дѣлопроизводства въ распорядительныхъ комитетахъ и на содержаніе Статистич ескаго Комитета 6691 руб. 50 коп.; г) на содержаніе сельско -врачебной части 13800 руб.; д) на снабженіе сельскихъ врачей походными аптечками, на распространеніе оспопрививанія и содержаніе учениковъ оспопрививанія 2025 руб.; е) содержаніе окружныхъ п о воинской повинности присутствій 3921 руб. 2 коп.; ж) на содержаніе и постройку новыхъ тюремно -ночлежныхъ помѣщеній и караульныхъ домовъ и ремонтъ ночлежныхъ помѣщеній 10550 руб. 90 коп.; з) на уплату страховыхъ денегъ при пересылкѣ черезъ почту суммъ губернскаго земскаго сбора и на удовлетвореніе непредвидимыхъ расходовъ 6988 руб. 9 коп.; и) на содержаніе благотворительныхъ заведеній Приказа Общественнаго Призрѣнія 49942 руб. 85 ¼ коп.; і) содержаніе губернскаго и окружныхъ по крестьянскимъ дѣламъ при сутствій 4000 руб.; к) въ пособіе государственному казначейству на содержаніе общаго и окружныхъ управленій 11505 руб. 50 коп.; л) на усиленіе средствъ Государственнаго Контроля 618 руб. 50 коп.; м) на пособіе церковно-приходскимъ школамъ 5000 руб.; н) на расходы по мѣропріятію противъ чумы на рогатомъ скотѣ 1838 руб. 3 коп. Итого губернскихъ 154304 руб. 65 коп.; 2] частныхъ: въ пособіе губернскому казначейству и на содержаніе Архіерейскихъ домовъ и монастырей 3150 руб. и 5% запасной суммы 157 руб. и 3] внутреннихъ: а) на содержаніе волостныхъ правленій, инородныхъ управъ, писарей волостныхъ и сельскихъ и при экономическихъ магазинахъ, сельскихъ богадѣленъ, лечебницъ, сборныхъ избъ и пожарной части 141542 руб. 10 ¼ коп.; б) на содержаніе учебныхъ заведеній, учительской семинаріи, повивальной школы и проч. 17864 руб. 75 ½ коп. и в) на содержаніе и ремонтъ общественныхъ и церковныхъ зданій и проч. 15547 руб. 54 ¼ коп., итого внутреннихъ 174954 руб. 40 коп. д) Городскіе доходы и расходы. Названiе городовъ Въ 1889 году въ приходѣ. Въ 1889 году въ расходѣ. Остатокъ ""+"" или передержка – противъ годоваго дохода. р. к. р. к. р. к. Въ г. Красноярскѣ – – – – 60859 9 63109 91 -2250 82 – Енисейскѣ – – – – 40114 57½ 30227 10½ +9887 47 – Канскѣ – – – – 18110 2 20907 70 –2797 68 – Ачинскѣ – – – – 24471 36¼ 20737 28½ +3734 7¾ – Минусинскѣ – – – – 24571 70¾ 28263 63½ –3691 92¾ – Туруханскѣ – – – – 242 – 242 – – – И Т О Г О – 168368 75½ 163487 63½ +4881 12"
d38;16 Мая 1870 года;;"Въ сравненіи съ прошлымъ годомъ городскіе доходы увеличились на 27766 руб. 77 ¾ коп., а расходы тоже увеличились на 24053 руб. 10 коп. Дефицитъ оказался въ городахъ Красноярскѣ, Канскѣ и Минусинскѣ. Въ вѣдѣніи городскихъ думъ состояли слѣдующіе капиталы: 1) Красноярской: а) потомственной почетной гражданки Т. И. Щеголевой и сына ея И. С. Щ еголева на содержаніе 12 -ти стипендіатовъ ремесленнаго училища 89800 руб.; б) стипендіи Генералъ-Маіора Замятина 5400 руб.; в) продовольственнаго капитала для бѣдныхъ 436 руб. 54 коп. и хлѣба на 4372 руб. 10 коп. общаго благотворительнаго капитала 9425 руб. 64 коп.; д) Т. И. и И. С. Щеголевыхъ на содержаніе Красноярской богодѣльни на 50 кроватей 106331 р уб. 41 коп.; е) Т. И . Щеголевой на содержаніе сиропитательнаго дома, еще неоткрытаго, 85855 руб. 80 к оп.; ж) ея же на вспомоществованіе пострадавшимъ отъ пожара 14760 р уб. 90 коп.; 3) Щеголевыхъ на устройств о безплатной столовой 8100 руб.; и) ИМПЕРАТОРА АЛЕКСАНДРА II – 1200 руб.; і) пожертвованный Н. К . Переплетчиковымъ на содержаніе въ г. Красноярскѣ мѣщанской женской школы 1000 руб. и к) капиталъ на учрежденіе городской ссудной кассы въ % бумагахъ 4000 р уб. Изъ числа поименованныхъ капиталовъ: городской – употребляется на городскіе расходы, а на % съ прочихъ капиталовъ содержатся ремесленное училище, богадѣльня, стипендіатъ въ Красноярской мужской гимназіи; проценты съ благотворительныхъ капиталовъ раздаются бѣднымъ единовременно предъ Св. Пасхою и Рождествомъ Христовымъ и постоянное пособіе производится лицамъ бѣднѣйшимъ по усмотрѣнiю членовъ Комитета Синельниковскаго благотворительнаго общества. Продовольственный капиталъ имѣетъ значеніе запаснаго капитала, на который въ неурожайные годы закупается хлѣбъ для продажи бѣднымъ жителямъ по умѣреннымъ цѣнамъ и на предметъ регулированія цѣнъ на хлѣбъ отъ произвольнаго повышенія таковыхъ окрестными жителями. 2 , Ачинской – запаснаго капитала 27523 руб. 34 ¾ коп.; 3, Минусинской – 14661 р уб. 47 коп., каковой капиталъ хранится въ городскомъ общественномъ банкѣ, для приращенія процентами. 4 , Канской – неприкосновеннаго капитала 6708 р уб. 92 к оп. и 5 , Минусинской – запаснаго 10089 руб. 57 коп. Городовое полож еніе, 16 Мая 1870 года, введено во всѣхъ городахъ губерніи, за исключеніемъ заштатнаго города Туруханска. Обороты городскихъ общественныхъ банковъ въ отчетномъ году были слѣдующіе: Енисейскаго 294340 руб. 64 ½ коп., Канскаго 132066 руб. 96 коп. и Минусинскаго 316202 р уб. 77 ¼ коп. Чистой прибыли получено въ 1-мъ банкѣ – 4352 руб. 81 ¼ коп., во 2-мъ – 1519 руб. и 3-мъ – 2349 руб. 92 ¼ коп. е) Акцизные сборы. Акцизнаго сбора въ теченіе очетнаго год а поступило съ вина и спирта 1401041 р уб. 92 к оп. съ бандероли и дополнительный акцизъ 8835 р уб., акциза съ дрожжей 960 р уб., съ портера, пива, всѣхъ сортовъ и меда 5354 р уб. 45 к оп., за патенты 180959 р уб. 07 к оп., за проданное казенное имущество и штрафовъ 4579 р уб. 52 к оп., за порчу контрольныхъ снарядовъ 29 руб., попудной платы съ соли 2110 руб., за наемъ помѣщеній въ казенныхъ домахъ 341 р уб., случайныхъ доходовъ 74 коп., всего 1604210 руб. 70 коп., болѣе предыдущаго года 253465 руб. 81 коп. Въ губерніи находилось винокуренныхъ заводовъ 11, водочныхъ 3, пивоваренныхъ 5, оптовыхъ складовъ 56, трактирныхъ заведеній 35, ренсковыхъ погребовъ 45, пивныхъ лавокъ 48, буфетовъ 12"
d39;1 Января 1874 года;;наго положенія 1 Января 1874 года.
d40;1876 г.;;братьевъ, по 50 ст. устава 4 ) по циркуляру Министерства Внутреннихъ Дѣлъ 30-го Іюня 1876 г. № 35 – – 2 Итого – 222 б) назначена отсрочка:
d41;1888 год;;"д) не явилось Итого – 1658 Израсходовано по призыву, пріему на службу и на содержаніе губернскаго и пяти окружныхъ присутствій: а) отъ казны 2767 руб. 25 коп., б) изъ земскихъ сборовъ 3901 руб. 32 коп., всего въ теченіе года 6668 руб. 57 коп. ІІ. Общественное благоустройство и благочиніе. а) Казенныя и общественныя зданія. Въ отчетномъ году въ казенныхъ зда ніяхь произведенъ мелочной ремонтъ тюремн ыхъ зданій и этаповъ на сумму 3567 руб. 64 коп.; присутственныхъ мѣстъ 731 руб. 11 коп.; начато постройкою, зданіе Красноярской мужской гимназіи на спеціальные средства Министерства Народнаго Просвѣщенія и на пожертвованные Почетнымъ Попечителемъ гимназіи И. Г. Гадаловымъ деньги. На счетъ земскаго сбора пост- роены мосты чрезъ Пойму, Канскаго округа, на сумму 20200 руб.; Казачинскій и Зыр янскій, въ Енисей- скомъ округѣ, на 11797 руб. 24 коп. и окончены постройкою зданія для тюремно -ночлежныхъ помѣ - щеній: по Красноярскому округу Таскинское и Бартатское на 4983 руб. 92 коп.; по Ачинскому округу Петропавловское и Назаровское 6724 руб. и по Минусинскому округу Усть -Ербинское, Абаканское и Городчанское 9690 руб. Въ городѣ Красноярскѣ возведено 1 каменное общественное зданіе (каменная постройка къ городскому училищу). Разрѣш ено частныхъ построекъ 2 каменныхъ и 35 деревянныхъ. Въ гор. Енисейскѣ разрѣшено 14 деревянныхъ построекъ. б) Сухопутныя сообщенія: дороги, мосты, перевозы и почты. Почтовыя дороги, за исключеніемъ нѣкоторыхъ станцій Ачинскаго округа, были вообще въ до - вольно удовлетворительномъ состояніи. Въ 1888 году въ первый разъ прим ѣнено было исправленіе зимняго тракта – треугольниками на счетъ повознаго сбора, взимаемаго съ проходящихъ по тракту обозовъ. Исправленіе э то произво - дилось на участкѣ отъ г. Ачи нска до дер. Сухой Красноярскаго округа – подъ наблюденіемъ дорож - наго инженера, а въ остальныхъ частяхъ тракта – подъ наблюденіемъ земской полиціи, при надзорѣ"
d42;1889 год;;"дорожныхъ мастеровъ. Хотя этотъ новый способъ не могъ еще привиться вполнѣ правильно, но всетаки далъ удовлетворительные результаты, особенно на участкѣ, находившемся подъ наблюденіемъ дорожнаго инженера. Почтовыхъ учрежденій съ пріемомъ корреспонденціи было 13 и соединенныхъ почтово -телеграфныхъ учрежденій 11. Почтовыхъ станцій 55 съ 297 пара ми лошадей, на 1 станціи 13 паръ, на 1 ст. 10 паръ, на 24 ст. по 9 паръ и на 29 ст. по 2 пары. Станціи были распредѣлены по слѣдующимъ трактамъ: а) главному сибирскому трак ту, пролегающему чрезъ губернію , разстояніе котораго отъ первой, находящейся на гр аницѣ Томской губерніи, Бѣлоярской станціи, до гор. Ачинска 13 верстъ; отъ Ачинска до Красноярска 165 верстъ; отъ Красноярска до Канска 216 верстъ и отъ Канска до половиноЧеремховской станціи, находящейся на границѣ Иркутской губерніи, 125 верстъ; всег о 519 верстъ; б) отъ Красноярска чрезъ Енисейскъ до гор. Туруханска на 1415 ¼ вер. и в) отъ гор. Ачинска до Минусинска на 325 верстъ. Кромѣ этого перевозятъ почты на обывательскихъ лошадяхъ: между Рыбальского станціею Минусинскаго тракта и Балахтинскимъ селеніемъ, на разстояніи 56 -ти верстъ; въ Канскомъ округѣ между открытыми отдѣленіями въ селеніяхъ Устьянскомъ и Тасѣевскомъ и Канскою конторою, на разстояніи отъ Канска до Устьянскаго 40 верстъ и отъ Устьянскаго до Тасѣевскаго 130 верстъ, по проселочному тракту, и въ Ен исейскомъ округѣ, отъ Каргинско й конторы до почтоваго отдѣленія въ селеніи Рыбномъ на Ангарѣ, на разстояніи 121 версты по проселочному тракту. Почты въ 1889 году, какъ и въ предыдущіе годы, слѣдовали вообще удовлетворительно, особенно замѣтныя промедленія происходили отъ неустранимыхъ причинъ, по случаю распутицы весною и осенью или вскрытія и замерзанія рѣкъ. Жалобъ проѣзжающими на почтовыхъ станціяхъ записано 97 , изъ коихъ 41 разслѣдованіемъ подтвердилась, а остальныя 56 оставлены безъ послѣдствій. Телеграфная линія простирается на 1210 верстъ. Почтоваго дохода въ теченіе года поступило по губернской и 5 -ти уѣзднымъ почтовымъ конторамъ и 19-ти почтовымъ отдѣленіямъ 56771 руб. 1 коп., и телеграфнаго 52812 руб. 29 коп. За отчетный годъ по почтово-телеграфному вѣдомству произведено расходовъ 70223 руб. 94 коп. г) Водяныя сообщенія. Главное движеніе судоходства совершается по р. Енисею , протекающему во всѣхъ округахъ губерніи, кромѣ Канскаго. Отъ гор. Красноярска до г.г. Енисейска и Ми нусинска поддерживалось пароходное сообщеніе 8-ю пароходами: изъ нихъ 5 Потомственнаго Почетнаго Гражданина, Красноярскаго 1 -й гильдіи купца Н. Г. Гадалова „Москва’’ въ 60 силъ; „Россія’’ и „Графъ Игнатьевъ’’ въ 100 силъ; „Усердный’’ въ 125 силъ и 3 Ангарс ко-Енисейскаго пароходства „Св. Николай’’ въ 140 силъ; „Иннокентій’’ въ 64 силы и „Илимъ’’ въ 32 силы . Пароходы рейстровали: „Графъ Игнатьевъ’’ между городами Красноярскомъ и Енисейскомъ и сдѣлалъ одинъ рейсъ отъ Енисейска до Караульной гривы; „Россія’’ между Красноярскомъ и Минусинскомъ; „Москва’’ между Красно ярскомъ, Енисейскомъ и Гальчихо й; „Усердный’’ между Минусинскомъ, Красноярскомъ и Енисейскомъ и „Товарищъ’’ между заводом"
