id;date_text;event_ref;context
d44;1 Января 1873 г.;"ref=""#report_enisei_1872""";"58 — 30 — Преступныя женщины составляютъ только 15 ю часть обвиненныхъ мужчинъ. Изъ 66 осужденныхъ женщинъ обвинены въ смертоубійствѣ 42, въ нанесеніи ранъ и другихъ поврежденій 5, въ бродяжествѣ 4. е.) Арестанты, тюремные замки и этапы.е.) Арестанты, тюремные замки и этапы. Арестантовъ всѣхъ категорій: послѣдственныхъ, пересыльныхъ и заключенныхъ на сроки по судебнымъ приговорамъ было въ отчетномъ году, съ оставшимися отъ предъидущаго года, 21725 челов., — 19058 муж. и 2667 женщ ; -- къ 1 Января 1873 г. оставалось 1658 челов., — 1473 муж. и 185 женщ. Послѣдственные и срочные заключались въ 5 тюремныхъ замкахъ и при полиціяхъ въ 5 городахъ, пересыльные въ пересыльныхъ казармахъ въ городахъ, и въ г. Красноярскѣ кромѣ того еще въ двухъ временныхъ помѣщеніяхъ: на пути арестанты останавливались въ 18 этапахъ, изъ изъ коихъ 10 ночлежныхъ. Главное неудобство Красноярскаго тюремнаго замка есть тѣснота, которая устраняется по возможности изъ году въ годъ: въ 1870 г. была переведена изъ замка больница въ особо устроенное зданіе, въ 1871 г сдѣлано распоряженіе о постройкѣ особаго помѣщенія для мастеровыхъ и зданія для смотрителя, внѣ ограды острога, съ тою цѣлью чтобы зданіе въ которомъ онъ помѣщался отошло для нуждъ арестантовъ. Къ возведенію двухъ названныхъ построекъ приступлено въ отчетномъ году и работы должны окончиться въ настоящемъ 1873 г. Зданіе пересыльной казармы въ г. Красноярскѣ, находящееся среди города, ветхо и крайне тѣсно, въ особенности когда приходятъ большія партіи арестантовъ, что бываетъ съ Іюня мѣсяца до конца года. Переполненіе казармы арестантами въ отчетномъ году вызвало необходимость приспособленія для части пересыльныхъ арестантовъ другихъ помѣщеній — бывшей частной управы и ремесленнаго дома и хотя таковыя были произведены, но зданія все таки неудовлетворяли своей цѣли по ветхости своей и нахожденію среди города. Вслѣдствіе всего этого въ отчетномъ году возбуждена переписка о постройкѣ новой пересыльной казармы на 600 челов."
d45;1870 г.;"ref=""#report_enisei_1872""";"58 — 30 — Преступныя женщины составляютъ только 15 ю часть обвиненныхъ мужчинъ. Изъ 66 осужденныхъ женщинъ обвинены въ смертоубійствѣ 42, въ нанесеніи ранъ и другихъ поврежденій 5, въ бродяжествѣ 4. е.) Арестанты, тюремные замки и этапы.е.) Арестанты, тюремные замки и этапы. Арестантовъ всѣхъ категорій: послѣдственныхъ, пересыльныхъ и заключенныхъ на сроки по судебнымъ приговорамъ было въ отчетномъ году, съ оставшимися отъ предъидущаго года, 21725 челов., — 19058 муж. и 2667 женщ ; -- къ 1 Января 1873 г. оставалось 1658 челов., — 1473 муж. и 185 женщ. Послѣдственные и срочные заключались въ 5 тюремныхъ замкахъ и при полиціяхъ въ 5 городахъ, пересыльные въ пересыльныхъ казармахъ въ городахъ, и въ г. Красноярскѣ кромѣ того еще въ двухъ временныхъ помѣщеніяхъ: на пути арестанты останавливались въ 18 этапахъ, изъ изъ коихъ 10 ночлежныхъ. Главное неудобство Красноярскаго тюремнаго замка есть тѣснота, которая устраняется по возможности изъ году въ годъ: въ 1870 г. была переведена изъ замка больница въ особо устроенное зданіе, въ 1871 г сдѣлано распоряженіе о постройкѣ особаго помѣщенія для мастеровыхъ и зданія для смотрителя, внѣ ограды острога, съ тою цѣлью чтобы зданіе въ которомъ онъ помѣщался отошло для нуждъ арестантовъ. Къ возведенію двухъ названныхъ построекъ приступлено въ отчетномъ году и работы должны окончиться въ настоящемъ 1873 г. Зданіе пересыльной казармы въ г. Красноярскѣ, находящееся среди города, ветхо и крайне тѣсно, въ особенности когда приходятъ большія партіи арестантовъ, что бываетъ съ Іюня мѣсяца до конца года. Переполненіе казармы арестантами въ отчетномъ году вызвало необходимость приспособленія для части пересыльныхъ арестантовъ другихъ помѣщеній — бывшей частной управы и ремесленнаго дома и хотя таковыя были произведены, но зданія все таки неудовлетворяли своей цѣли по ветхости своей и нахожденію среди города. Вслѣдствіе всего этого въ отчетномъ году возбуждена переписка о постройкѣ новой пересыльной казармы на 600 челов."
d46;1873 г.;"ref=""#report_enisei_1872""";"58 — 30 — Преступныя женщины составляютъ только 15 ю часть обвиненныхъ мужчинъ. Изъ 66 осужденныхъ женщинъ обвинены въ смертоубійствѣ 42, въ нанесеніи ранъ и другихъ поврежденій 5, въ бродяжествѣ 4. е.) Арестанты, тюремные замки и этапы.е.) Арестанты, тюремные замки и этапы. Арестантовъ всѣхъ категорій: послѣдственныхъ, пересыльныхъ и заключенныхъ на сроки по судебнымъ приговорамъ было въ отчетномъ году, съ оставшимися отъ предъидущаго года, 21725 челов., — 19058 муж. и 2667 женщ ; -- къ 1 Января 1873 г. оставалось 1658 челов., — 1473 муж. и 185 женщ. Послѣдственные и срочные заключались въ 5 тюремныхъ замкахъ и при полиціяхъ въ 5 городахъ, пересыльные въ пересыльныхъ казармахъ въ городахъ, и въ г. Красноярскѣ кромѣ того еще въ двухъ временныхъ помѣщеніяхъ: на пути арестанты останавливались въ 18 этапахъ, изъ изъ коихъ 10 ночлежныхъ. Главное неудобство Красноярскаго тюремнаго замка есть тѣснота, которая устраняется по возможности изъ году въ годъ: въ 1870 г. была переведена изъ замка больница въ особо устроенное зданіе, въ 1871 г сдѣлано распоряженіе о постройкѣ особаго помѣщенія для мастеровыхъ и зданія для смотрителя, внѣ ограды острога, съ тою цѣлью чтобы зданіе въ которомъ онъ помѣщался отошло для нуждъ арестантовъ. Къ возведенію двухъ названныхъ построекъ приступлено въ отчетномъ году и работы должны окончиться въ настоящемъ 1873 г. Зданіе пересыльной казармы въ г. Красноярскѣ, находящееся среди города, ветхо и крайне тѣсно, въ особенности когда приходятъ большія партіи арестантовъ, что бываетъ съ Іюня мѣсяца до конца года. Переполненіе казармы арестантами въ отчетномъ году вызвало необходимость приспособленія для части пересыльныхъ арестантовъ другихъ помѣщеній — бывшей частной управы и ремесленнаго дома и хотя таковыя были произведены, но зданія все таки неудовлетворяли своей цѣли по ветхости своей и нахожденію среди города. Вслѣдствіе всего этого въ отчетномъ году возбуждена переписка о постройкѣ новой пересыльной казармы на 600 челов."
d47;1871 г.;"ref=""#report_enisei_1872""";"59 — 31 — Тюрьмы въ городахъ Канскѣ, Ачинскѣ и Минусинскѣ признаны неудовлетворяющими своей цѣли, — онѣ ветхи и тѣсны; въ отчетномъ году тюрьмы поддерживались такими только поправками и исправленіями, отложить которыя не представлялось никакой возможности. Объ ассигнованіи суммъ на капитальныя исправленія и постройку новыхъ зданій въ помянутыхъ городахъ производится переписка. Енисейскій острогъ и пристройки при немъ находятся въ удовлетворительномъ состояніи. — Пища арестантамъ давалась улучшенная противу положенія: въ теченіе года ни отъ арестантовъ, ни отъ лицъ посѣщавшихъ тюрьмы не было заявлено жалобъ на дурную пищу или на недостатокъ одежды. Больные арестанты въ г. г. Минусинскѣ и Енисейскѣ пользовались въ городовыхъ больницахъ, въ остальныхъ городахъ — въ больницахъ тюремныхъ. Тюремныя больницы въ Канскѣ и Ачинскѣ неудобны по тѣснотѣ и потому еще что помѣщаются въ томъ же корпусѣ гдѣ содержатся и здоровые арестанты. Красноярская больница хотя и помѣщена въ отдѣльномъ корпусѣ, нѣсколько тѣсна и винтиляція въ ней дурно устроена; анотомическій театръ холоденъ. Больница устроена на 80 кроватей число же больныхъ зимою доходи ло до 160, вслѣдствіе чего часть ихъ по необходимости была помѣщена, въ ущербъ здоровымъ арестантамъ, въ двухъ камерахъ тюремнаго замка. Въ отчетномъ году пользовалось въ больницахъ 1992 челов., противу 1871 г. болѣе на 565 челов. Между пересыльными арестантами свирѣпствовали сыпной тифъ и возвратная горяка, начало появленія ихъ — вторая половина Сентября, въ Октябрѣ поступило больныхъ 130, въ Ноябрѣ 94. Болѣзнь появилась и развилась во время перехода партій арестантовъ отъ Томска до Красноярска, между прочимъ отъ тѣсноты помѣщеній на этапахъ, дурной, холодной, погоды и въ особенности отъ того что въ Октябрѣ и Ноябрѣ мѣсяцахъ партіи приходили безъ зимней одежды. Въ теченіе зимы тифомъ и возвратною лихораткою было больныхъ 500 челов., изъ нихъ выздоровѣло 426, умер-"
d48;1872 г.;"ref=""#report_enisei_1872""";61 — 33 — 60 коп., именно: въ Красноярскѣ — 4591 р. 901/2 коп., Енисейскѣ — 3527 р. 141/2, Канскѣ — 1627 р. 55 коп., Ачинскѣ — 852 р. и Минусинскѣ — 680 р. Къ этой статьѣ слѣдуетъ вѣдомость № 6-й о пожарахъ. IV. НАРОДНОЕ ЗДРАВІЕ И ОБЩЕСТВЕННОЕ ПРИЗРѢНІЕ. а.) Врачи.а.) Врачи. Всѣхъ врачей по Енисейской губерніи въ теченіе 1872 г. состояло 29, изъ нихъ на Государственной службѣ 17 — въ томъ числѣ: въ г. Красноярскѣ 5, въ окружныхъ городахъ 9, на частныхъ золотыхъ пріискахъ 3 и вольнопрактикующихъ 12. — Недоставало врачей противъ штатнаго назначенія — 7 ми, а именно: Акушера Енисейской Врачебной Управы, Канскаго окружнаго врача и пяти сельскихъ окружныхъ врачей. Недостатокъ врачей по Енисейской губерніи обусловливается главнымъ образомъ, скудностью назначеннаго имъ жалованья при неудобствахъ и дороговизнѣ жизни. За отсутствіемъ желающихъ занять должности сельскихъ врачей, обязанности эти съ Декабря мѣсяца 1867 г. Врачебною управою возложены на окружныхъ врачей, которые таковыми исполняются болѣе или менѣе удовлетворительнымъ образомъ. Аптекъ въ Енисейской губерніи имѣется двѣ: одна въ г. Красноярскѣ, а другая въ г. Енисейскѣ. Сверхъ того, производится вольная продажа медикаментовъ при больницахъ вѣдомства Енисейскаго Приказа Общественнаго Призрѣнія въ городахъ — Канскѣ, Ачинскѣ и Минусинскѣ. Особыхъ мѣръ къ успѣшному оспопрививанію въ 1872 г. предпринимаемо небыло: дѣятельность Врачечной Управы въ этомъ отношеніи ограничивалась снабженіемъ нуждающихся свѣжей лимфой и оспопрививальными иглами, о также въ напоминаніи врачамъ о строгомъ исполненіи лежащихъ на нихъ, въ дѣлѣ оспопрививанія. обязанностей. Число родившихся дѣтей по губерніи, в теченіе отчетнаго года простиралось до въ теченіе года привита оспа 9362 младенцамъ, умерло 1653 и осталось не привитыхъ — Больныхъ венерическими болѣзнями, въ 1872 году, поступило для пользованія въ больничныя заведенія всего 655 человѣкъ, изъ коихъ вы-
d49;1867 г.;"ref=""#report_enisei_1872""";61 — 33 — 60 коп., именно: въ Красноярскѣ — 4591 р. 901/2 коп., Енисейскѣ — 3527 р. 141/2, Канскѣ — 1627 р. 55 коп., Ачинскѣ — 852 р. и Минусинскѣ — 680 р. Къ этой статьѣ слѣдуетъ вѣдомость № 6-й о пожарахъ. IV. НАРОДНОЕ ЗДРАВІЕ И ОБЩЕСТВЕННОЕ ПРИЗРѢНІЕ. а.) Врачи.а.) Врачи. Всѣхъ врачей по Енисейской губерніи въ теченіе 1872 г. состояло 29, изъ нихъ на Государственной службѣ 17 — въ томъ числѣ: въ г. Красноярскѣ 5, въ окружныхъ городахъ 9, на частныхъ золотыхъ пріискахъ 3 и вольнопрактикующихъ 12. — Недоставало врачей противъ штатнаго назначенія — 7 ми, а именно: Акушера Енисейской Врачебной Управы, Канскаго окружнаго врача и пяти сельскихъ окружныхъ врачей. Недостатокъ врачей по Енисейской губерніи обусловливается главнымъ образомъ, скудностью назначеннаго имъ жалованья при неудобствахъ и дороговизнѣ жизни. За отсутствіемъ желающихъ занять должности сельскихъ врачей, обязанности эти съ Декабря мѣсяца 1867 г. Врачебною управою возложены на окружныхъ врачей, которые таковыми исполняются болѣе или менѣе удовлетворительнымъ образомъ. Аптекъ въ Енисейской губерніи имѣется двѣ: одна въ г. Красноярскѣ, а другая въ г. Енисейскѣ. Сверхъ того, производится вольная продажа медикаментовъ при больницахъ вѣдомства Енисейскаго Приказа Общественнаго Призрѣнія въ городахъ — Канскѣ, Ачинскѣ и Минусинскѣ. Особыхъ мѣръ къ успѣшному оспопрививанію въ 1872 г. предпринимаемо небыло: дѣятельность Врачечной Управы въ этомъ отношеніи ограничивалась снабженіемъ нуждающихся свѣжей лимфой и оспопрививальными иглами, о также въ напоминаніи врачамъ о строгомъ исполненіи лежащихъ на нихъ, въ дѣлѣ оспопрививанія. обязанностей. Число родившихся дѣтей по губерніи, в теченіе отчетнаго года простиралось до въ теченіе года привита оспа 9362 младенцамъ, умерло 1653 и осталось не привитыхъ — Больныхъ венерическими болѣзнями, въ 1872 году, поступило для пользованія въ больничныя заведенія всего 655 человѣкъ, изъ коихъ вы-
d50;1872 г.;"ref=""#report_enisei_1872""";61 — 33 — 60 коп., именно: въ Красноярскѣ — 4591 р. 901/2 коп., Енисейскѣ — 3527 р. 141/2, Канскѣ — 1627 р. 55 коп., Ачинскѣ — 852 р. и Минусинскѣ — 680 р. Къ этой статьѣ слѣдуетъ вѣдомость № 6-й о пожарахъ. IV. НАРОДНОЕ ЗДРАВІЕ И ОБЩЕСТВЕННОЕ ПРИЗРѢНІЕ. а.) Врачи.а.) Врачи. Всѣхъ врачей по Енисейской губерніи въ теченіе 1872 г. состояло 29, изъ нихъ на Государственной службѣ 17 — въ томъ числѣ: въ г. Красноярскѣ 5, въ окружныхъ городахъ 9, на частныхъ золотыхъ пріискахъ 3 и вольнопрактикующихъ 12. — Недоставало врачей противъ штатнаго назначенія — 7 ми, а именно: Акушера Енисейской Врачебной Управы, Канскаго окружнаго врача и пяти сельскихъ окружныхъ врачей. Недостатокъ врачей по Енисейской губерніи обусловливается главнымъ образомъ, скудностью назначеннаго имъ жалованья при неудобствахъ и дороговизнѣ жизни. За отсутствіемъ желающихъ занять должности сельскихъ врачей, обязанности эти съ Декабря мѣсяца 1867 г. Врачебною управою возложены на окружныхъ врачей, которые таковыми исполняются болѣе или менѣе удовлетворительнымъ образомъ. Аптекъ въ Енисейской губерніи имѣется двѣ: одна въ г. Красноярскѣ, а другая въ г. Енисейскѣ. Сверхъ того, производится вольная продажа медикаментовъ при больницахъ вѣдомства Енисейскаго Приказа Общественнаго Призрѣнія въ городахъ — Канскѣ, Ачинскѣ и Минусинскѣ. Особыхъ мѣръ къ успѣшному оспопрививанію въ 1872 г. предпринимаемо небыло: дѣятельность Врачечной Управы въ этомъ отношеніи ограничивалась снабженіемъ нуждающихся свѣжей лимфой и оспопрививальными иглами, о также въ напоминаніи врачамъ о строгомъ исполненіи лежащихъ на нихъ, въ дѣлѣ оспопрививанія. обязанностей. Число родившихся дѣтей по губерніи, в теченіе отчетнаго года простиралось до въ теченіе года привита оспа 9362 младенцамъ, умерло 1653 и осталось не привитыхъ — Больныхъ венерическими болѣзнями, въ 1872 году, поступило для пользованія въ больничныя заведенія всего 655 человѣкъ, изъ коихъ вы-
d51;1872 год;"ref=""#report_enisei_1872""";61 — 33 — 60 коп., именно: въ Красноярскѣ — 4591 р. 901/2 коп., Енисейскѣ — 3527 р. 141/2, Канскѣ — 1627 р. 55 коп., Ачинскѣ — 852 р. и Минусинскѣ — 680 р. Къ этой статьѣ слѣдуетъ вѣдомость № 6-й о пожарахъ. IV. НАРОДНОЕ ЗДРАВІЕ И ОБЩЕСТВЕННОЕ ПРИЗРѢНІЕ. а.) Врачи.а.) Врачи. Всѣхъ врачей по Енисейской губерніи въ теченіе 1872 г. состояло 29, изъ нихъ на Государственной службѣ 17 — въ томъ числѣ: въ г. Красноярскѣ 5, въ окружныхъ городахъ 9, на частныхъ золотыхъ пріискахъ 3 и вольнопрактикующихъ 12. — Недоставало врачей противъ штатнаго назначенія — 7 ми, а именно: Акушера Енисейской Врачебной Управы, Канскаго окружнаго врача и пяти сельскихъ окружныхъ врачей. Недостатокъ врачей по Енисейской губерніи обусловливается главнымъ образомъ, скудностью назначеннаго имъ жалованья при неудобствахъ и дороговизнѣ жизни. За отсутствіемъ желающихъ занять должности сельскихъ врачей, обязанности эти съ Декабря мѣсяца 1867 г. Врачебною управою возложены на окружныхъ врачей, которые таковыми исполняются болѣе или менѣе удовлетворительнымъ образомъ. Аптекъ въ Енисейской губерніи имѣется двѣ: одна въ г. Красноярскѣ, а другая въ г. Енисейскѣ. Сверхъ того, производится вольная продажа медикаментовъ при больницахъ вѣдомства Енисейскаго Приказа Общественнаго Призрѣнія въ городахъ — Канскѣ, Ачинскѣ и Минусинскѣ. Особыхъ мѣръ къ успѣшному оспопрививанію въ 1872 г. предпринимаемо небыло: дѣятельность Врачечной Управы въ этомъ отношеніи ограничивалась снабженіемъ нуждающихся свѣжей лимфой и оспопрививальными иглами, о также въ напоминаніи врачамъ о строгомъ исполненіи лежащихъ на нихъ, въ дѣлѣ оспопрививанія. обязанностей. Число родившихся дѣтей по губерніи, в теченіе отчетнаго года простиралось до въ теченіе года привита оспа 9362 младенцамъ, умерло 1653 и осталось не привитыхъ — Больныхъ венерическими болѣзнями, въ 1872 году, поступило для пользованія въ больничныя заведенія всего 655 человѣкъ, изъ коихъ вы-
d52;1873 г.;"ref=""#general_statistics_1872""";"62 — 34 — здоровело 585, умерло 4 и осталось больныхъ къ Январю мѣс. 1873 г. 66. Приведенная цифра указываетъ только на незначительную часть сифилитиковъ попавшихъ въ больницы, большинство же больныхъ этой категоріи пользуются домашними средствами и совершенно ускользаетъ отъ медицинскаго наблюденія. Мѣры для пресѣченія распространенія этой болезни состояли: въ освидѣтельствованіи публичныхъ женщинъ, въ безплатномъ пользованіи больныхъ сифилисомъ, явившихся добровольно въ больницы и въ отбираніи показаній отъ больныхъ отъ кого заразились, съ привлеченіемъ сихъ послѣднихъ въ больницы для леченія. б.) Больницы и дома умалишенныхъ.б.) Больницы и дома умалишенныхъ. Въ губернскомъ городѣ Красноярскѣ и во всѣхъ окружныхъ городахъ Енисейской губерніи, существуютъ больницы на опредѣленное для каждой больницы штатное число кроватей. Общее состояніе этихъ больницъ, кромѣ Красноярской, неудовлетворительно, главные недостатки тѣснота и неудобство помѣщеній, къ устраненію которыхъ принимаются по возможности надлежащія мѣры. А именно: въ теченіе минувшаго года сдѣлана пристройка въ Минусинской городовой больницѣ и произведено исправленіе главнаго корпуса, предложена перестройка Ачинской и Енисейской городовыхъ больницъ, что относительно первой, имѣетъ осуществиться въ текущемъ году. Въ больницахъ пользуются люди всѣхъ званій и вѣдомствъ и кромѣ того въ городахъ Минусинскѣ и Енисейскѣ и арестанты, по отсутствію въ этихъ городахъ острожныхъ больницъ. Скопленіе въ двухъ послѣднихъ больницахъ больныхъ часто бываетъ столь значительно, что въ пріемѣ новыхъ нерѣдко приходится отказывать до выбытія старыхъ, а потому предстоитъ необходимость въ расширеніи больницъ, чтобы таковыя всегда могли быть доступны нуждающимся въ медицинской помощи. Въ мѣстахъ пребыванія сельскихъ фельдшеровъ, коихъ положено по три на каждый округъ, имѣются пріемные покои, предназначенные для подачи сельскому населенію первоначальнаго пособія; но лечебницъ для приходящихъ въ всей губерніи не имѣется ни одной. Домъ умалишенныхъ а равно и другія богоугодныя заведенія въ г."
d53;1869 год;"ref=""#report_enisei_1872""";"63 — 35 — Красноярскѣ признаны давно несоответствующими своей цѣли и будутъ возведены вновь. Приведеніе этого въ исполненіе останавливается за выборомъ удобнаго мѣста. в.) Эпидеміи и эпизоотіи.в.) Эпидеміи и эпизоотіи. Въ отчетномъ году значительныхъ эпидеміи въ губерніи небыло; появлялись только мѣстами: натуральная оспа, скарлатинъ, разные горячки, кровавый поносъ, лихорадки, корь и другіе, имѣвшіе характеръ мѣстный, умѣренный, противъ которыхъ и принимались, въ свое время, надлежащія мѣры; болѣе замѣчательныя эпидемическія болѣзни по числу жертвъ были слѣдующія: въ Февралѣ мѣсяцѣ въ селѣ Чернорѣченскомъ Ачинскаго округа появился на дѣтяхъ скарлатинъ, заболѣло 27 дѣтей, изъ коихъ умерло 4. Въ Минусинскомъ округѣ въ деревняхъ Восточной и Покровской, а также въ селѣ Дубенскомъ, сначала Іюля мѣсяца появился на людяхъ кровавый поносъ, поражавжій преимущественно дѣтей перваго возраста. Болѣзнь эта сконцентрировалась въ упомянутыхъ мѣстностяхъ, но было много случаевъ заболѣванія ею и въ смѣжныхъ мѣстахъ. Въ деревнѣ Восточной, изъ общаго числа жителей (608 человѣкъ) заболѣло 86, выздоровѣло 46 и умерло 40, въ деревнѣ Покровской изъ 219 человѣкъ жителей заболѣло 31, выздоровѣло 17, умерло 14, и въ селѣ Дубенскомъ изъ 625 человѣкъ, заболѣло 98, выздоровѣло 60, умерло 38. Въ этомъ же округѣ въ вѣдомствѣ Абаканской Инородной Управы господствовала на инородцахъ горячка изъ числа 147 душъ обоего пола, заболѣло 58, выздоровѣло 14, и осталось 133. Въ Селѣ Большеулуйскомъ, Ачинскаго округа, была на дѣтяхъ натуральная оспа, котарая хотя продолжалась долгое время, но не была жестокою по болѣзненнымъ припадкамъ и числу жеррвъ, — заболѣло всего 22 младенца, изъ коихъ выздоровѣло 17 и умерло 5. Кромѣ того натуральная оспа существовала въ разныхъ мѣстахъ Енисейскаго округа, Занесенная въ 1869 году, въ Енисейскую губернію, чума рогатаго скота, и съ того времени свирѣпствовавшая постоянно, продолжалась и въ отчетномъ году, въ разныхъ мѣстахъ, хотя съ меньшей чѣмъ въ предшествовавшіе годы, силою. Столь продолжительное существованіе этой болѣзни,"
d54;1871 года;"ref=""#report_enisei_1872""";"64 — 36 — истребившей большое количество рогатаго скота и подорвавшей народное благосостояніе, объясняется, съ одной стороны невѣжествомъ народа, по убежденію котораго ни какія мѣры предосторожности не принесутъ ни какой пользы, такъ какъ, это есть гнѣвъ Божій, а съ другой стороны, безсиліе мѣстныхъ сельскихъ властей заставить исполнять предписанныя за кономъ мѣры къ предупрежденію распространенія заразы. Заболѣвшій скотъ обыкновенно не отдѣляется отъ здороваго, павшій же не зарывается, а большею частію, вывозится за деревню или городъ и бросается, служа такимъ образомъ источникомъ заразы на долгое время. Объ очисткѣ мѣстъ, гдѣ на ходился больной скотъ, ни кто и непомышляетъ. Командированный въ разныя мѣста губерніи для прекращенія эпизоотіи Енисейскій губернскій ветеринарный врачъ, при самой энергической дѣятельности, не могъ достигнуть желаемыхъ результатовъ, такъ какъ народъ всѣ законныя, къ ихъ же пользѣ клонящіяся, требованія его считалъ усугубленіемъ своихъ несчастій и разумѣется на сколько возможно избѣгалъ исполненія его наставленій и требованій. При такихъ обстоятельствахъ, прекращеніе чумы рогатаго скота по Енисейской губерніи по мнѣнію врачебной управы возможно было бы только съ устройствомъ строгихъ карантиновъ на границѣ Томской губерніи и на торговомъ пунктѣ съ Китайцами, откуда эта зараза и проникла въ губернію; тщательнымъ освидѣтельствованіемъ провозимыхъ изъ Иркутской губерніи кожъ, дабы таковыхъ небыло съ павшихъ отъ чумы животныхъ, и наконецъ при одновременной и тщательной очисткѣ мѣстъ, гдѣ находился зараженный скотъ, съ тѣмъ, чтобы всѣ остатки были сожжены. Послѣдняя изъ предохранительныхъ мѣръ зависитъ сколько отъ распоряженій и дѣятельности земской и городской полиціи столько же и отъ сознательнаго исполненія своихъ обязанностей, въ этомъ отношеніи, сельскими властями и главнѣйшее самими крестьянскими обществами; привести же въ исполненіе прочія мѣры возможно только съ увеличеніемъ числа ветеринаровъ и назначеніемъ къ нимъ учениковъ, о чемъ изложено въ отчетѣ 1871 года, въ настоящее же время въ губерніи находится всего одинъ только ветеринаръ."
d55;1872 г.;"ref=""#settler_welfare_reform""";"65 — 37 — Поимѣющимся офиціальнымъ свѣдѣніямъ всего скота по Енисейской губерніи заболѣло 9595, изъ коихъ пало 6017 Эта цифра, по всей вѣроятности, гораздо меньше дѣйствительнаго числа павшего скота, ибо, не всѣ мѣста доставляютъ точныя свѣдѣнія, какъ о появленіи эпизоотіи и ходѣ ея, такъ и о числѣ жертвъ, но, напротивъ, часто скрываютъ существовашіе болѣзни, до тѣхъ поръ поръ пока это возможно; въ особенности сельскіе жители боятся разныхъ мѣропріятій со стороны администраціи, причиняющихъ, по ихъ убѣжденію, безполезное обремененіе. Кромѣ чумы господствовала еще на лошадяхъ, въ Ачинскомъ округѣ сибирская язва, а въ Минусинскомъ — сапъ; болѣзни эти похитивъ не значительное количество жертвъ, прекращены были на мѣстахъ появленія въ селѣ Тарутинскомъ и форпостѣ Бузуновскомъ и дальше не распространялись. Въ Ачинскомъ округѣ въ селахъ Никольскомъ и Тарханскомъ господствовала еще натуральная оспа на овцахъ, изъ 2760 овецъ, имѣвшихся въ этихъ селеніяхъ, до появленія оспы, заболѣло 1159, пало 245 и осталось 2515. г.) Насильственныя смерти.г.) Насильственныя смерти. Всѣхъ смертныхъ случаевъ отъ насилія и случайныхъ причинъ въ 1872 г. было 469, въ томъ числѣ мужчинъ 402 и женщинъ 67; отъ насилія и причинъ неизвѣстныхъ умерло 338, остальные отъ случайныхъ причинъ. Изъ числа умершихъ отъ разныхъ случаевъ болѣе всего утонувшихъ, замершихъ и затѣмъ задавленныхъ и упавшихъ съ высоты. Число женщинъ умершихъ отъ насилія и случайностей составляетъ 1/6 часть мужчинъ умершихъ отъ тѣхъ же причинъ. Сравнительно съ цифрами 1871 г. число случаевъ смертоубійства уменьшилось на 35, а жертвъ этого преступленія на 26. Самоубійцъ было меньше на 1, умершихъ отъ случайностей больше на 37 Къ этой статьѣ слѣдуетъ вѣдомость № 7 — о насильственныхъ и случайныхъ смертяхъ. д.) Богадѣльни.д.) Богадѣльни. Богадѣленъ въ губерніи 10, именно: въ Красноярскѣ 2, въ Минусин-"
d56;1871 г.;"ref=""#settler_welfare_reform""";"65 — 37 — Поимѣющимся офиціальнымъ свѣдѣніямъ всего скота по Енисейской губерніи заболѣло 9595, изъ коихъ пало 6017 Эта цифра, по всей вѣроятности, гораздо меньше дѣйствительнаго числа павшего скота, ибо, не всѣ мѣста доставляютъ точныя свѣдѣнія, какъ о появленіи эпизоотіи и ходѣ ея, такъ и о числѣ жертвъ, но, напротивъ, часто скрываютъ существовашіе болѣзни, до тѣхъ поръ поръ пока это возможно; въ особенности сельскіе жители боятся разныхъ мѣропріятій со стороны администраціи, причиняющихъ, по ихъ убѣжденію, безполезное обремененіе. Кромѣ чумы господствовала еще на лошадяхъ, въ Ачинскомъ округѣ сибирская язва, а въ Минусинскомъ — сапъ; болѣзни эти похитивъ не значительное количество жертвъ, прекращены были на мѣстахъ появленія въ селѣ Тарутинскомъ и форпостѣ Бузуновскомъ и дальше не распространялись. Въ Ачинскомъ округѣ въ селахъ Никольскомъ и Тарханскомъ господствовала еще натуральная оспа на овцахъ, изъ 2760 овецъ, имѣвшихся въ этихъ селеніяхъ, до появленія оспы, заболѣло 1159, пало 245 и осталось 2515. г.) Насильственныя смерти.г.) Насильственныя смерти. Всѣхъ смертныхъ случаевъ отъ насилія и случайныхъ причинъ въ 1872 г. было 469, въ томъ числѣ мужчинъ 402 и женщинъ 67; отъ насилія и причинъ неизвѣстныхъ умерло 338, остальные отъ случайныхъ причинъ. Изъ числа умершихъ отъ разныхъ случаевъ болѣе всего утонувшихъ, замершихъ и затѣмъ задавленныхъ и упавшихъ съ высоты. Число женщинъ умершихъ отъ насилія и случайностей составляетъ 1/6 часть мужчинъ умершихъ отъ тѣхъ же причинъ. Сравнительно съ цифрами 1871 г. число случаевъ смертоубійства уменьшилось на 35, а жертвъ этого преступленія на 26. Самоубійцъ было меньше на 1, умершихъ отъ случайностей больше на 37 Къ этой статьѣ слѣдуетъ вѣдомость № 7 — о насильственныхъ и случайныхъ смертяхъ. д.) Богадѣльни.д.) Богадѣльни. Богадѣленъ въ губерніи 10, именно: въ Красноярскѣ 2, въ Минусин-"
